train_loss,val_loss
22.077608108520508,1.0168230533599854
0.36991867423057556,0.09819623082876205
0.07166813313961029,0.043136753141880035
0.03431453928351402,0.02490047551691532
0.02313210628926754,0.01864594779908657
0.019366316497325897,0.017122749239206314
0.017807889729738235,0.016137387603521347
0.01651865988969803,0.014905049465596676
0.01589510776102543,0.014442441053688526
0.015032663010060787,0.013812809251248837
0.014395009726285934,0.01384198758751154
0.014373590238392353,0.013030308298766613
0.01613043248653412,0.015726203098893166
0.012960581108927727,0.014467477798461914
0.014049772173166275,0.011069060303270817
0.0159989632666111,0.013173832558095455
0.016870640218257904,0.01683356985449791
0.027376597747206688,0.04231996089220047
0.04405200853943825,0.07983027398586273
0.07826470583677292,0.061856064945459366
0.10088823735713959,0.08441536873579025
0.0874808207154274,0.08675040304660797
0.0698055624961853,0.03893183171749115
0.07635091990232468,0.038723282516002655
0.038588814437389374,0.03186870366334915
0.04943454638123512,0.06064651161432266
0.0523039773106575,0.038717687129974365
0.0377386100590229,0.031106198206543922
0.054794441908597946,0.03953281044960022
0.046853207051754,0.04801970720291138
0.04774034395813942,0.05768832936882973
0.05948823317885399,0.06472679227590561
0.06573469191789627,0.03399617597460747
0.047074347734451294,0.04150203987956047
0.046352073550224304,0.03310440480709076
0.036664173007011414,0.05180858075618744
0.04088133946061134,0.045107487589120865
0.04873303323984146,0.043531958013772964
0.062226977199316025,0.08531274646520615
0.06440684199333191,0.03566233813762665
