pretrain_train_loss,pretrain_val_loss
0.03221628814935684,0.009397920221090317
0.007805258501321077,0.005878956522792578
0.005401946604251862,0.004593653604388237
0.0043477583676576614,0.0037037490401417017
0.0036369699519127607,0.0032064104452729225
0.0034960980992764235,0.0028961484786123037
0.0029987909365445375,0.002683615079149604
0.0036059021949768066,0.0065375822596251965
0.0034388271160423756,0.00269578630104661
0.0026114843785762787,0.002294534118846059
0.0023773217108100653,0.0021763260010629892
0.002253280021250248,0.0020758595783263445
0.002161275362595916,0.002114964183419943
0.002106262370944023,0.0019411887042224407
0.0019829031080007553,0.0018566498765721917
0.0019257246749475598,0.0017817006446421146
0.001837853342294693,0.0017173208761960268
0.0017657538410276175,0.0016628262819722295
0.0017223169561475515,0.0017245125491172075
0.0017416276969015598,0.002509039593860507
0.0018878648988902569,0.0016398322768509388
0.0017238020664080977,0.0016658395761623979
0.0016100575448945165,0.0015192205319181085
0.0015259248903021216,0.0014421436935663223
0.0014795787865296006,0.001419123262166977
0.001503762905485928,0.0017426611157134175
0.0016243704594671726,0.001731749507598579
0.0015163797652348876,0.0014515111688524485
0.0013917320175096393,0.0014277424197643995
0.0014255719725042582,0.0013217603554949164
0.00133601448033005,0.0012932759709656239
0.0013709613122045994,0.0014024140546098351
0.001362432143650949,0.0013002170016989112
0.0012717763893306255,0.001253192313015461
0.0013899801997467875,0.0013719233684241772
0.0013489432167261839,0.001345283119007945
0.0012367707677185535,0.001210138201713562
0.001205272856168449,0.001550902845337987
0.001314621651545167,0.0012064334005117416
0.0011766048846766353,0.0012044396717101336
0.0011697537265717983,0.0012189274420961738
0.0011395647889003158,0.0011088382452726364
0.0010937564074993134,0.0010911570861935616
0.0010740720899775624,0.0010854824213311076
0.0010694625088945031,0.0011250970419496298
0.001081243040971458,0.0011814372846856713
0.0010757235577329993,0.0010699385311454535
0.0011092443019151688,0.0011288519017398357
0.001921576214954257,0.0016493439907208085
0.0020169788040220737,0.0016199402743950486
0.0012670527212321758,0.0011257160222157836
0.0010711648501455784,0.0010627323063090444
0.0010276568355038762,0.0010421954793855548
0.0010243246797472239,0.001050463761202991
0.001011318527162075,0.0010156080825254321
0.0009808435570448637,0.001006689271889627
0.0009716909844428301,0.0009926623897626996
0.0009768439922481775,0.0010057875188067555
0.0009544704225845635,0.0009744534036144614
0.0009378077811561525,0.0009686321136541665
0.0009444415918551385,0.0011612077942118049
0.0009954412234947085,0.0010393623961135745
0.0010327197378501296,0.001058191410265863
0.0011763132642954588,0.0010393521515652537
0.0009591651614755392,0.0010510612046346068
0.0009638839401304722,0.0010980286169797182
0.0009422296425327659,0.0009526663343422115
0.0009321314282715321,0.0009460891014896333
0.0009109818493016064,0.0009359083487652242
0.0008841905510053039,0.0009210790740326047
0.0008699160534888506,0.0009099550079554319
0.0008685003267601132,0.0009070051019079983
